passport_id,prisoner_id,current_prison_id,current_prison_name,prison_crowding_status,prison_occupancy_rate_pct,skill_india_digital_id,candidate_alias_or_name,gender,age,education_baseline,primary_trade_vocational,nsqf_level,certifying_agency,course_completion_status,workshop_production_hours,specific_machinery_skills,conduct_grade,soft_skills_completed,pwa_accumulated_savings_inr,target_job_domain,expected_minimum_wage_inr,preferred_work_districts,preferred_ngo_sector,rehabilitation_readiness_flag,consent_to_share_profile,verification_hash_qr
SKL-2026-0055,UTP-2026-0055,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99055,Vikram M.,Male,21,5th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,289,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Financial Literacy & Bank Account Operations,2601,IT & Office Administration,17500,Navi Mumbai|Mumbai City,Youth Employment & Digital Literacy,True,True,4b3b82f3eb609e...qr
SKL-2026-0056,UTP-2026-0056,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99056,Santosh M.,Male,37,5th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),In_Training,491,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Customer Service & Professional Etiquette,5187,Footwear & Leather Craft,15000,Mumbai Suburban|Thane,Artisan Cooperatives & Reintegration,False,True,18b8c722061a14...qr
SKL-2026-0057,UTP-2026-0057,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99057,Kishore M.,Male,40,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,595,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Workplace Communication|Conflict Management,6373,Commercial Printing & Signage,13000,Mumbai Suburban|Thane,Community Reintegration Support,True,True,10c2f6e1b795e6...qr
SKL-2026-0058,UTP-2026-0058,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99058,Vikram S.,Male,24,10th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,646,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Digital Ethics|Professional Email Writing,8353,IT & Office Administration,17500,Mumbai City|Thane,Youth Employment & Digital Literacy,True,True,3ed989350de942...qr
SKL-2026-0059,UTP-2026-0059,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99059,Ashok S.,Male,23,10th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,667,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Anger Management Module|Stress Resilience,7124,Food Processing & Bakery,14500,Mumbai Suburban|Thane,Skill Training & Micro-enterprise,False,True,2dc4b0a3a42ee2...qr
SKL-2026-0060,UTP-2026-0060,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99060,Raju V.,Male,33,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,588,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Financial Literacy & Bank Account Operations,8123,Electrical & Facility Maintenance,15500,Navi Mumbai|Mumbai Suburban,Technical Livelihoods & Vocational Training,True,True,369d83d1f33e7b...qr
SKL-2026-0061,UTP-2026-0061,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99061,Rakesh C.,Male,60,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,402,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,C,Workplace Communication|Conflict Management,4527,Footwear & Leather Craft,15000,Navi Mumbai|Mumbai City,Artisan Cooperatives & Reintegration,False,True,15dd6b74ca8779...qr
SKL-2026-0062,UTP-2026-0062,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99062,Sachin R.,Male,23,Graduate (B.A./B.Com),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Assessment_Pending,661,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Anger Management Module|Stress Resilience,6387,Commercial Printing & Signage,13000,Navi Mumbai|Mumbai Suburban,Community Reintegration Support,False,False,130da4b2d6cab4...qr
SKL-2026-0063,UTP-2026-0063,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99063,Satish T.,M,55,5th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,680,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Team Coordination|Basic Numeracy,5890,Food Processing & Bakery,14500,Thane|Mumbai Suburban,Skill Training & Micro-enterprise,False,True,3714a0a505358a...qr
SKL-2026-0064,UTP-2026-0064,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99064,Pankaj K.,Male,24,8th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,263,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Team Coordination|Basic Numeracy,3484,Industrial Tooling & Precision Machining,21000,Mumbai City|Mumbai Suburban,Technical Livelihoods & Industry Linkages,True,True,1460d7051284cb...qr
SKL-2026-0065,UTP-2026-0065,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99065,Rahul T.,Male,22,5th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,487,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Digital Ethics|Professional Email Writing,4944,Commercial Printing & Signage,13000,Mumbai Suburban|Navi Mumbai,Community Reintegration Support,False,True,3c82ebb3262e8c...qr
SKL-2026-0066,UTP-2026-0066,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99066,Manish M.,Male,25,9th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,625,Circular Saw|Wood Surface Planer|Laminate Press,A,Financial Literacy & Bank Account Operations,7313,Furniture Manufacturing & Carpentry,16000,Navi Mumbai|Thane,Vocational Training & Micro-enterprise,True,False,378e77f4e42bdd...qr
SKL-2026-0067,UTP-2026-0067,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99067,Karan P.,Male,24,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Assessment_Pending,506,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Food Safety & Hygiene|Time Management,4624,Industrial Tooling & Precision Machining,21000,Mumbai Suburban|Navi Mumbai,Technical Livelihoods & Industry Linkages,False,True,43d1bef240408e...qr
SKL-2026-0068,UTP-2026-0068,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99068,Raju C.,Male,20,12th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,482,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Anger Management Module|Stress Resilience,4642,Commercial Printing & Signage,13000,Mumbai City|Thane,Community Reintegration Support,True,True,4e422f72177b4c...qr
SKL-2026-0069,UTP-2026-0069,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99069,Sachin D.,Male,26,9th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,479,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Digital Ethics|Professional Email Writing,5533,Footwear & Leather Craft,15000,Navi Mumbai|Mumbai Suburban,Artisan Cooperatives & Reintegration,True,True,31cd9064343ce5...qr
SKL-2026-0070,UTP-2026-0070,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99070,Raju M.,M,25,8th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,287,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Team Coordination|Basic Numeracy,3295,Agriculture & Rural Enterprise,14000,Mumbai City|Thane,Rural Development & Agro Livelihoods,True,True,25829693ff4e00...qr
SKL-2026-0071,UTP-2026-0071,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99071,Rahul V.,Male,25,Graduate (B.A./B.Com),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,544,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,B,Food Safety & Hygiene|Time Management,5029,Logistics & Supply Chain,13500,Navi Mumbai|Mumbai City,Youth Livelihood & Logistics,False,True,5d7dd0c19c7471...qr
SKL-2026-0072,UTP-2026-0072,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99072,Balu S.,Male,25,9th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,646,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Customer Service & Professional Etiquette,6264,Agriculture & Rural Enterprise,14000,Navi Mumbai|Mumbai City,Rural Development & Agro Livelihoods,True,True,32dd0d22dd62f2...qr
SKL-2026-0073,UTP-2026-0073,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99073,Satish D.,Male,25,Illiterate (Adult Literacy Enrolled),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,664,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Customer Service & Professional Etiquette,7928,Logistics & Supply Chain,13500,Mumbai Suburban|Navi Mumbai,Youth Livelihood & Logistics,True,True,15b86299ad009...qr
SKL-2026-0074,UTP-2026-0074,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99074,Pravin D.,Male,18,9th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,602,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Digital Ethics|Professional Email Writing,8162,Commercial Printing & Signage,13000,Navi Mumbai|Mumbai City,Community Reintegration Support,True,True,16657271b755b5...qr
SKL-2026-0075,UTP-2026-0075,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99075,Mohan K.,Male,21,8th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Assessment_Pending,690,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Digital Ethics|Professional Email Writing,7333,Food Processing & Bakery,14500,Navi Mumbai|Mumbai Suburban,Skill Training & Micro-enterprise,False,True,1fa6be645d39d0...qr
SKL-2026-0076,UTP-2026-0076,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99076,Pravin P.,male,26,9th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),In_Training,575,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Workplace Safety & Hazard Control,7097,Footwear & Leather Craft,15000,Mumbai Suburban|Mumbai City,Artisan Cooperatives & Reintegration,False,False,28d484d14926d5...qr
SKL-2026-0077,UTP-2026-0077,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99077,Tushar D.,Male,40,Illiterate (Adult Literacy Enrolled),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Assessment_Pending,566,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Team Coordination|Basic Numeracy,4983,Food Processing & Bakery,14500,Mumbai Suburban|Navi Mumbai,Skill Training & Micro-enterprise,False,True,16b564f52ff5d5...qr
SKL-2026-0078,UTP-2026-0078,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99078,Tushar S.,male,31,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,211,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Financial Literacy & Bank Account Operations,2798,IT & Office Administration,17500,Thane|Mumbai Suburban,Youth Employment & Digital Literacy,True,True,440010aa8e8a4...qr
SKL-2026-0079,UTP-2026-0079,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99079,Vikram T.,Male,23,Graduate (B.A./B.Com),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,682,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,C,Digital Ethics|Professional Email Writing,8466,Industrial Tooling & Precision Machining,21000,Mumbai City|Navi Mumbai,Technical Livelihoods & Industry Linkages,False,True,4c10e053e68739...qr
SKL-2026-0080,UTP-2026-0080,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99080,Vinod D.,Male,21,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,491,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Food Safety & Hygiene|Time Management,5620,Commercial Printing & Signage,13000,Mumbai Suburban|Navi Mumbai,Community Reintegration Support,True,True,2b752f918e2bbd...qr
SKL-2026-0081,UTP-2026-0081,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99081,Anil S.,Male,25,5th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,573,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Safety & Hazard Control,7761,Footwear & Leather Craft,15000,Mumbai City|Navi Mumbai,Artisan Cooperatives & Reintegration,True,True,22d94a05c391ad...qr
SKL-2026-0082,UTP-2026-0082,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99082,Balu K.,Male,19,8th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,460,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Anger Management Module|Stress Resilience,5505,Industrial Tooling & Precision Machining,21000,Mumbai City|Mumbai Suburban,Technical Livelihoods & Industry Linkages,True,True,3780cab46efb4b...qr
SKL-2026-0083,UTP-2026-0083,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99083,Manish M.,Male,21,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,631,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Workplace Communication|Conflict Management,7804,IT & Office Administration,17500,Thane|Navi Mumbai,Youth Employment & Digital Literacy,True,True,519d5bb21a1726...qr
SKL-2026-0084,UTP-2026-0084,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99084,Manish M.,Male,22,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Assessment_Pending,605,Circular Saw|Wood Surface Planer|Laminate Press,A,Financial Literacy & Bank Account Operations,7302,Furniture Manufacturing & Carpentry,16000,Mumbai Suburban|Thane,Vocational Training & Micro-enterprise,False,True,58176c13735dda...qr
SKL-2026-0085,UTP-2026-0085,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99085,Mohan S.,Male,34,12th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,604,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Workplace Communication|Conflict Management,6015,Food Processing & Bakery,14500,Mumbai Suburban|Thane,Skill Training & Micro-enterprise,True,True,2a6392d175d7be...qr
SKL-2026-0086,UTP-2026-0086,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99086,Santosh G.,Male,23,5th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,326,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Food Safety & Hygiene|Time Management,3376,Food Processing & Bakery,14500,Navi Mumbai|Thane,Skill Training & Micro-enterprise,False,False,d80fdd40bf025...qr
SKL-2026-0087,UTP-2026-0087,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99087,Mahesh R.,Male,21,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,255,Single Phase Wiring|MCB Installation|Multimeter Testing,B,Workplace Safety & Hazard Control,3268,Electrical & Facility Maintenance,15500,Navi Mumbai|Mumbai Suburban,Technical Livelihoods & Vocational Training,False,True,2b751201533c78...qr
SKL-2026-0088,UTP-2026-0088,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99088,Ashok K.,Male,19,5th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,647,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Digital Ethics|Professional Email Writing,5927,Agriculture & Rural Enterprise,14000,Navi Mumbai|Mumbai City,Rural Development & Agro Livelihoods,True,True,1eef0fd24a89f7...qr
SKL-2026-0089,UTP-2026-0089,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99089,Balu S.,Male,26,9th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,675,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Food Safety & Hygiene|Time Management,8654,Commercial Printing & Signage,13000,Thane|Mumbai Suburban,Community Reintegration Support,False,True,5d597d147b10c7...qr
SKL-2026-0090,UTP-2026-0090,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99090,Subhash S.,Male,40,10th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,604,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Food Safety & Hygiene|Time Management,5758,Agriculture & Rural Enterprise,14000,Mumbai Suburban|Navi Mumbai,Rural Development & Agro Livelihoods,True,True,4ba61fe3965b22...qr
SKL-2026-0091,UTP-2026-0091,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99091,Dharmendra A.,Male,34,8th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Assessment_Pending,503,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,4727,Commercial Printing & Signage,13000,Thane|Navi Mumbai,Community Reintegration Support,False,True,151b5e62e068f4...qr
SKL-2026-0092,UTP-2026-0092,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99092,Sunita K.,Female,41,9th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),In_Training,467,Circular Saw|Wood Surface Planer|Laminate Press,A,Team Coordination|Basic Numeracy,5411,Furniture Manufacturing & Carpentry,16000,Thane|Mumbai Suburban,Vocational Training & Micro-enterprise,False,True,473302c11b5380...qr
SKL-2026-0093,UTP-2026-0093,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99093,Suraj C.,Male,42,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,347,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Anger Management Module|Stress Resilience,4259,Commercial Printing & Signage,13000,Navi Mumbai|Thane,Community Reintegration Support,True,True,2ff630b1f4b877...qr
SKL-2026-0094,UTP-2026-0094,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99094,Vijay K.,Male,40,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,653,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Anger Management Module|Stress Resilience,6781,Footwear & Leather Craft,15000,Navi Mumbai|Mumbai City,Artisan Cooperatives & Reintegration,True,True,209f56313e16fb...qr
SKL-2026-0095,UTP-2026-0095,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99095,Nitin G.,male,25,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,423,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Safety & Hazard Control,3984,Electrical & Facility Maintenance,15500,Mumbai City|Mumbai Suburban,Technical Livelihoods & Vocational Training,False,True,43e53314c22378...qr
SKL-2026-0096,UTP-2026-0096,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99096,Sunil B.,Male,26,9th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,590,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,5416,Food Processing & Bakery,14500,Thane|Mumbai Suburban,Skill Training & Micro-enterprise,True,True,23d71045a3772c...qr
SKL-2026-0097,UTP-2026-0097,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99097,Aarti T.,Female,24,Illiterate (Adult Literacy Enrolled),Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,284,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Financial Literacy & Bank Account Operations,2646,Garment & Textile Manufacturing,15000,Mumbai City|Thane,Vocational Livelihood & Rehabilitation,True,True,16807e12a4a7a8...qr
SKL-2026-0098,UTP-2026-0098,PRIS-MH-01,Mumbai Central Prison (Arthur Road),Overcrowded,162.9,SID-MA-99098,Rohit V.,Male,41,Illiterate (Adult Literacy Enrolled),Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,646,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Digital Ethics|Professional Email Writing,5892,Agriculture & Rural Enterprise,14000,Mumbai City|Navi Mumbai,Rural Development & Agro Livelihoods,True,True,55271cb4751b21...qr
