prisoner_id,case_cnr,prison_id,prison_name,prison_state,prison_district,prison_capacity,prison_occupancy,occupancy_rate_pct,crowding_status,overcrowding_level,overcrowding_gap,available_beds,ward_name,ward_capacity,ward_occupancy,ward_occupancy_rate_pct,transfer_candidate_flag,decongestion_priority_score,gender,age,primary_offence_section,offence_category_name,charges_framed_flag,max_sentence_months,death_or_life_flag,prior_conviction_flag,pending_case_count,custody_start_date,accused_delay_days,net_custody_days,threshold_type,statutory_threshold_days,sec479_eligibility,dlsa_unit_id,pro_bono_lawyer_id,pro_bono_lawyer_name,pro_bono_assigned_date,legal_aid_status,bail_status,last_hearing_date,next_hearing_date,release_order_date,actual_release_date,days_post_bail_order,surety_type,antil_7day_breach_flag,personal_bond_petition_status,medical_needs,security_risk
UTP-2026-0485,MAPU01-162412-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.42,Male,25,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,True,36.0,False,False,1,2026-02-11,30,162,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,,,,Unassigned,Pending_Trial,2026-07-29,2026-10-01,,,,,False,Not_Applicable,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0486,MAPU01-511744-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.4,Male,25,sec 303(2) bns / 379 ipc,Theft,True,36.0,False,False,1,2026-05-25,0,89,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-06-19,Assigned,Pending_Trial,2026-08-18,2026-09-26,,,,,False,Not_Applicable,,Low
UTP-2026-0487,MAPU01-113682-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.61,Male,23,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,False,36.0,False,False,3,2024-06-23,0,790,1/3_first_timer,365.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2025-12-26,Assigned,Verification_Required,2026-08-05,2026-09-24,,,,,False,Multi_Case_Verification_Pending,,Low
UTP-2026-0488,MAPU01-497916-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.39,Male,41,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,True,1,2026-06-10,0,73,1/2_repeat_offender,547.0,Ineligible_Under_Time,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Not_Applied,2026-08-09,2026-09-30,,,,,False,Not_Applicable,,Low
UTP-2026-0489,MAPU01-511652-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Ward-HS (High Security),50,30,60.0,False,0.24,Male,21,Sec 103(1) BNS / 302 IPC,Murder (Life/Death Excluded from Sec 479),True,,True,False,1,2026-06-26,0,57,Not_Applicable,,Excluded_Life_Or_Death,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Pending_Trial,2026-07-15,2026-09-29,,,,,False,Barred_By_Statute,Chronic Diabetes (Level 1 Dispensary),High
UTP-2026-0490,MAPU01-368261-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.39,Male,38,Sec 309(4) BNS / 392 IPC,Robbery,False,120.0,False,False,1,2026-06-12,0,71,1/3_first_timer,1217.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-08-12,Assigned,Hearing_Scheduled,2026-08-09,2026-09-06,,,,,False,Not_Applicable,,Low
UTP-2026-0491,MAPU01-428149-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.22,Male,37,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,False,36.0,False,True,1,2026-03-19,150,6,1/2_repeat_offender,547.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-06-18,Assigned,Hearing_Scheduled,2026-08-16,2026-09-29,,,,,False,Not_Applicable,Severe Cardiac / Requires Level 3 Hospital Care,Medium
UTP-2026-0492,MAPU01-979422-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.39,Male,21,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,False,1,2026-07-03,0,50,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-07-10,Assigned,Hearing_Scheduled,2026-08-13,2026-08-29,,,,,False,Not_Applicable,,Low
UTP-2026-0493,MAPU01-303385-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.67,Male,58,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2023-07-03,0,1146,1/3_first_timer,365.0,Eligible,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-02-10,Assigned,Bail_Application_Filed,2026-07-13,2026-09-08,,,,,False,Pre_Draft_Generated,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0494,MAPU01-376478-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.25,Male,39,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,True,1,2026-05-27,0,87,1/2_repeat_offender,547.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-06-09,Assigned,Hearing_Scheduled,2026-08-17,2026-09-17,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0495,MAPU01-510534-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.24,Male,36,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-06-15,0,68,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-08-04,Assigned,Not_Applied,2026-08-10,2026-09-18,,,,,False,Not_Applicable,Hypertension (Level 1),Medium
UTP-2026-0496,MAPU01-722978-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.25,Male,32,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),False,12.0,False,True,1,2026-05-14,0,100,1/2_repeat_offender,182.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-06-30,Assigned,Pending_Trial,2026-08-05,2026-09-02,,,,,False,Not_Applicable,Chronic Diabetes (Level 1 Dispensary),Medium
UTP-2026-0497,MAPU01-916171-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.41,Male,26,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,False,1,2026-04-20,0,124,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-06-27,Assigned,Pending_Trial,2026-08-05,2026-09-21,,,,,False,Not_Applicable,Severe Cardiac / Requires Level 3 Hospital Care,Low
UTP-2026-0498,MAPU01-191790-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Ward-HS (High Security),50,28,56.0,False,0.26,Male,60,Sec 103(1) BNS / 302 IPC,Murder (Life/Death Excluded from Sec 479),True,,True,False,1,2026-04-07,0,137,Not_Applicable,,Excluded_Life_Or_Death,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Rejected_Sessions,2026-08-09,2026-09-01,,,,,False,Barred_By_Statute,,High
UTP-2026-0499,MAPU01-423953-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.31,Male,23,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2025-10-29,0,297,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-02-28,Assigned,Hearing_Scheduled,2026-07-08,2026-09-01,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0500,MAPU01-622248-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.38,Male,22,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,False,1,2026-08-04,0,18,1/3_first_timer,122.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-08-09,Assigned,Hearing_Scheduled,2026-07-23,2026-09-23,,,,,False,Not_Applicable,,Low
UTP-2026-0501,MAPU01-259365-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.4,Male,40,sec 303(2) bns / 379 ipc,Theft,True,36.0,False,False,1,2026-06-09,0,74,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-07-14,Assigned,Not_Applied,2026-07-15,2026-09-01,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0502,MAPU01-491673-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.39,Male,38,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,False,1,2026-06-12,0,71,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-08-12,Assigned,Hearing_Scheduled,2026-08-02,2026-09-17,,,,,False,Not_Applicable,,Low
UTP-2026-0503,MAPU01-140448-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.25,Male,41,Sec 189(2) BNS / 147 IPC,Rioting / Unlawful Assembly,True,24.0,False,False,1,2026-05-29,0,85,1/3_first_timer,243.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-08-01,Assigned,Pending_Trial,2026-07-20,2026-09-21,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0504,MAPU01-999745-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.26,Male,26,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,True,3,2026-04-06,0,138,1/2_repeat_offender,1277.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-07-31,Assigned,Verification_Required,2026-07-27,2026-09-09,,,,,False,Multi_Case_Verification_Pending,Chronic Diabetes (Level 1 Dispensary),Medium
UTP-2026-0505,MAPU01-282992-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.42,Male,25,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-03-12,0,163,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-06-03,Assigned,Pending_Trial,2026-07-21,2026-08-27,,,,,False,Not_Applicable,,Low
UTP-2026-0506,MAPU01-673698-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.5,Male,39,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2025-06-13 ,0,435,1/3_first_timer,365.0,Eligible,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-03-06,Assigned,Bail Granted,2026-07-10,2026-09-25,2026-08-16,,6.0,Property Card (7/12 Extract),False,Monitoring,,Low
UTP-2026-0507,MAPU01-783707-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.47,Male,24,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,1,2025-10-11,0,315,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2025-12-16,Assigned,Pending_Trial,2026-08-07,2026-09-30,,,,,False,Not_Applicable,,Low
UTP-2026-0508,MAPU01-397892-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.27,Male,22,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,False,1,2026-03-14,0,161,1/3_first_timer,122.0,Eligible,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-05-02,Assigned,Bail Granted,2026-08-01,2026-09-30,2026-07-17,,36.0,Property Guarantee,True,Petition_Drafted_Sec483,Hypertension (Level 1),Medium
UTP-2026-0509,MAPU01-765834-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.4,Male,21,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-05-18,0,96,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-07-29,Assigned,Not_Applied,2026-08-10,2026-09-27,,,,,False,Not_Applicable,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0510,MAPU01-843478-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.4,Male,42,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,False,1,2026-05-27,0,87,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-07-10,Assigned,Hearing_Scheduled,2026-08-03,2026-10-01,,,,,False,Not_Applicable,,Low
UTP-2026-0511,MAPU01-999818-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.39,Male,39,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,1,2026-05-26,30,58,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-06-12,Assigned,Pending_Trial,2026-07-31,2026-09-13,,,,,False,Not_Applicable,,Low
UTP-2026-0512,MAPU01-473053-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.52,Male,19,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2023-09-16,0,1071,1/3_first_timer,365.0,Eligible,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-05-20,Assigned,Released_On_Personal_Bond,2026-07-14,2026-09-15,2026-08-02,2026-08-07,5.0,Personal Recognizance Bond,False,Order_Modified_And_Executed,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0513,MAPU01-527185-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Ward-HS (High Security),50,30,60.0,False,0.26,Male,21,Sec 103(1) BNS / 302 IPC,Murder (Life/Death Excluded from Sec 479),True,,True,True,1,2026-04-17,0,127,Not_Applicable,,Excluded_Life_Or_Death,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Rejected_Sessions,2026-08-19,2026-09-13,,,,,False,Barred_By_Statute,Tuberculosis (Isolation / Level 2 Inpatient),High
UTP-2026-0514,MAPU01-559437-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.38,Male,40,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,False,1,2026-07-12,30,11,1/3_first_timer,122.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-08-09,Assigned,Pending_Trial,2026-08-10,2026-09-04,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0515,MAPU01-110444-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Ward-F (Female Barrack),60,33,55.0,False,0.38,Female,24,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-05-16,60,38,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-06-17,Assigned,Hearing_Scheduled,2026-07-24,2026-09-03,,,,,False,Not_Applicable,Severe Cardiac / Requires Level 3 Hospital Care,Low
UTP-2026-0516,MAPU01-666423-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.28,Male,26,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,False,84.0,False,True,3,2026-02-19,0,184,1/2_repeat_offender,1277.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-05-30,Assigned,Bail_Pending,2026-08-17,2026-09-17,,,,,False,Multi_Case_Verification_Pending,Chronic Diabetes (Level 1 Dispensary),Medium
UTP-2026-0517,MAPU01-770898-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.45,Male,54,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,False,84.0,False,True,1,2025-11-29,0,266,1/2_repeat_offender,1277.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-01-19,Assigned,Hearing_Scheduled,2026-07-14,2026-09-15,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0518,MAPU01-821797-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.67,Male,24,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,2,2023-05-15,0,1195,1/3_first_timer,365.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2025-12-17,Assigned,Pending_Hearing,2026-08-06,2026-09-03,,,,,False,Multi_Case_Verification_Pending,,Low
UTP-2026-0519,MAPU01-284704-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.67,Male,25,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2023-07-28,0,1121,1/3_first_timer,365.0,Eligible,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-03-27,Assigned,Bail_Application_Filed,2026-08-08,2026-09-06,,,,,False,Pre_Draft_Generated,,Low
UTP-2026-0520,MAPU01-620969-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.39,Male,41,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-06-28,0,55,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-08-02,Assigned,Not_Applied,2026-08-10,2026-09-16,,,,,False,Not_Applicable,,Low
UTP-2026-0521,MAPU01-356233-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.45,Male,24,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,True,36.0,False,False,1,2025-12-10,0,255,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Pending_Trial,2026-07-27,2026-08-29,,,,,False,Not_Applicable,Tuberculosis (Isolation / Level 2 Inpatient),Low
UTP-2026-0522,MAPU01-490188-2025,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.52,Male,33,Sec 189(2) BNS / 147 IPC,Rioting / Unlawful Assembly,True,24.0,False,False,1,2023-06-22,0,1157,1/3_first_timer,243.0,Eligible,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-07-15,Assigned,Bail Granted,2026-07-18,2026-09-14,2026-07-11,,42.0,Solvency Certificate (Land),True,Hearing_Scheduled_For_Relaxation,,Medium
UTP-2026-0523,MAPU01-859400-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,60,60.0,False,0.48,Male,22,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,1,2025-08-24,0,363,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-05-26,Assigned,Pending_Trial,2026-08-16,2026-08-27,,,,,False,Not_Applicable,,Low
UTP-2026-0524,MAPU01-120869-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.22,Male,39,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-07-17,45,1,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-08-02,Assigned,Hearing_Scheduled,2026-08-08,2026-09-28,,,,,False,Not_Applicable,,Medium
UTP-2026-0525,MAPU01-271981-2026,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.4,Male,33,Sec 309(4) BNS / 392 IPC,Robbery,False,120.0,False,False,2,2026-05-28,0,86,1/3_first_timer,1217.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-07-17,Assigned,Pending_Hearing,2026-08-07,2026-09-24,,,,,False,Multi_Case_Verification_Pending,,Low
UTP-2026-0526,MAPU01-738345-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,58,58.0,False,0.52,Male,41,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,2,2025-04-30,0,479,1/3_first_timer,365.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,PBL-MH-061,Adv. Anjali P. Deshmukh,2026-03-30,Assigned,Verification_Required,2026-07-21,2026-09-14,,,,,False,Multi_Case_Verification_Pending,,Low
UTP-2026-0527,MAPU01-627609-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.58,Male,23,Sec 309(4) BNS / 392 IPC,Robbery,True,120.0,False,False,1,2024-09-27,0,694,1/3_first_timer,1217.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-02-21,Assigned,Hearing_Scheduled,2026-08-19,2026-09-03,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0528,MAPU01-412330-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,57,57.0,False,0.39,Male,40,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-06-16,0,67,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-063,Adv. Sachin B. More,2026-07-04,Assigned,Pending_Hearing,2026-07-26,2026-09-25,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Low
UTP-2026-0529,MAPU01-709773-2023,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,56,56.0,False,0.39,Male,26,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,False,84.0,False,False,1,2026-07-01,0,52,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-PUN,PBL-MH-062,Adv. Vikas M. Thorat,2026-08-12,Assigned,Pending_Hearing,2026-07-31,2026-09-04,,,,,False,Not_Applicable,,Low
UTP-2026-0530,MAPU01-419942-2024,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Maharashtra,Pune,1500,865,57.7,Under Capacity,Low,0,635,Barrack-01 (General),100,59,59.0,False,0.67,Male,41,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,False,84.0,False,False,2,2023-09-02,0,1085,1/3_first_timer,852.0,Blocked_Multiple_FIRs,DLSA-MH-PUN,,Private Counsel Engaged,,Private_Counsel,Bail_Pending,2026-07-23,2026-09-17,,,,,False,Multi_Case_Verification_Pending,,Low
